label,text
1,PC_001955 PC_015411 PC_000568 PC_012431 PC_003095 PC_000975 PC_002657 PC_002793 PC_003277 PC_002942 PC_026379 PC_001064 PC_001027 PC_002168 PC_000874 PC_001231 PC_000414 PC_001100 PC_005199 PC_012432 PC_000468 PC_015410 PC_001371 PC_001856 PC_017852 PC_003373 PC_000269 PC_001309 PC_001198 PC_005731 PC_005711 PC_001915 PC_009374 PC_001427 PC_001829 PC_003788 PC_001329 PC_002724 PC_003924 PC_002314 PC_002294 PC_002315 PC_002524 PC_012429 PC_001646 PC_003925 PC_001362 PC_002316 PC_000307 PC_001226 PC_001357 PC_001301 PC_001295 PC_003865 PC_001584 PC_000507 PC_000855 PC_001634 PC_004057 PC_006627 PC_015412 PC_008420 PC_011504 PC_012430
0,PC_005886 PC_027676 PC_035405 PC_035406 PC_003136 PC_017503 PC_001484 PC_001486 PC_003046 PC_003135 PC_002603 PC_000951 PC_027674 PC_035407 PC_005227 PC_000882 PC_010972 PC_022456 PC_035408 PC_001574 PC_003533 PC_001251 PC_001839 PC_001840 PC_035411 PC_010973 PC_005356 PC_003820 PC_015940 PC_005741 PC_007519 PC_001248 PC_035414 PC_005320 PC_035415 PC_027133 PC_008750 PC_027675 PC_035404
0,PC_002575 PC_034548 PC_014880 PC_025654 PC_015247 PC_002761 PC_011453 PC_012433 PC_011546 PC_010000 PC_012472 PC_003641 PC_001774 PC_006696 PC_021383 PC_033311 PC_034549 PC_020947 PC_008749 PC_006971 PC_008352 PC_005413 PC_026157 PC_005996 PC_001389 PC_003791 PC_026158 PC_017882 PC_020972 PC_020973 PC_009999 PC_006694 PC_026160 PC_033038 PC_004517 PC_003190 PC_001451 PC_021070 PC_009433 PC_015165 PC_009375 PC_003103 PC_010192 PC_034547
1,PC_001955 PC_015411 PC_000568 PC_012431 PC_003095 PC_000975 PC_002657 PC_002793 PC_003277 PC_002942 PC_026379 PC_001064 PC_001027 PC_002168 PC_000874 PC_001231 PC_000414 PC_001100 PC_005199 PC_012432 PC_000468 PC_015410 PC_001371 PC_001856 PC_017852 PC_003373 PC_000269 PC_001309 PC_001198 PC_005731 PC_005711 PC_001915 PC_009374 PC_001427 PC_001829 PC_003788 PC_001329 PC_002724 PC_003924 PC_002314 PC_002294 PC_002315 PC_002524 PC_012429 PC_001646 PC_003925 PC_001362 PC_002316 PC_000307 PC_001226 PC_001357 PC_001301 PC_001295 PC_003865 PC_001584 PC_000507 PC_000855 PC_001634 PC_004057 PC_006627 PC_015412 PC_008420 PC_011504 PC_012430
0,PC_007955 PC_005607 PC_008413 PC_008414 PC_008415 PC_008873 PC_010199 PC_011688 PC_008874 PC_008875 PC_008878 PC_013667 PC_007956 PC_009391 PC_008363 PC_015242 PC_009392 PC_008364 PC_008365 PC_008366 PC_008367 PC_004520 PC_004520 PC_008393 PC_008871 PC_005999 PC_005999 PC_010667 PC_010668 PC_003873 PC_008368 PC_006700 PC_009393 PC_004123 PC_004629 PC_008369 PC_008370 PC_009394 PC_007950 PC_008371 PC_004875 PC_008372 PC_008373 PC_008070 PC_010928 PC_003874 PC_009553 PC_008258 PC_008374 PC_012364 PC_008375 PC_008376 PC_006701 PC_007472 PC_008872 PC_008377 PC_004097 PC_010669 PC_006000 PC_004858 PC_008378 PC_004893 PC_008379 PC_008380 PC_007951 PC_008381 PC_004074 PC_008394 PC_008382 PC_001553 PC_008383 PC_008384 PC_012365 PC_008385 PC_005714 PC_008386 PC_007953 PC_008387 PC_004361 PC_005383 PC_007954 PC_008388 PC_004922 PC_008389 PC_012366 PC_007068 PC_004901 PC_008390 PC_005419 PC_005179 PC_004923 PC_006002 PC_002786 PC_004098 PC_003876 PC_005420 PC_002933 PC_004110 PC_005418 PC_004902 PC_003084 PC_004924 PC_004333 PC_004607 PC_001993 PC_002142 PC_001714 PC_008395 PC_008396 PC_000065 PC_002800 PC_002800 PC_000337 PC_005180 PC_004911 PC_005690 PC_001471 PC_001471 PC_008397 PC_004334 PC_000065 PC_005715 PC_008398 PC_008399 PC_004362 PC_002454 PC_000941 PC_000941 PC_002935 PC_008400 PC_008401 PC_002298 PC_002650 PC_008402 PC_007069 PC_007473 PC_000472 PC_007474 PC_004363 PC_008403 PC_000008 PC_000008 PC_008391 PC_005181 PC_005421 PC_004926 PC_005716 PC_005691 PC_006704 PC_004860 PC_008404 PC_005182 PC_001606 PC_005178 PC_008405 PC_005422 PC_012367 PC_004927 PC_005423 PC_007475 PC_008406 PC_008407 PC_008408 PC_005424 PC_008392 PC_006004 PC_008409 PC_008410 PC_007957 PC_008411 PC_004899 PC_004929 PC_007476 PC_008412 PC_007958
1,PC_007458 PC_006357 PC_003864 PC_005168 PC_006687 PC_000521 PC_007932 PC_003853 PC_005717 PC_011394 PC_004501 PC_005991 PC_007961 PC_008745 PC_011314 PC_003092 PC_002457 PC_000124 PC_004910 PC_011503 PC_001857 PC_001472 PC_002635 PC_034537 PC_026802 PC_011559 PC_005700 PC_041388 PC_034538 PC_034539 PC_002000 PC_004666 PC_015754 PC_007455 PC_004616 PC_001768 PC_008900 PC_018019 PC_001958 PC_001473 PC_027281 PC_034540 PC_007457 PC_003780 PC_006356 PC_001500 PC_002146 PC_002001 PC_017923 PC_008853 PC_008450 PC_010082 PC_009991 PC_003632 PC_003633 PC_004112
0,PC_002236 PC_003203 PC_005918 PC_003201 PC_006993 PC_007848 PC_004032 PC_006256 PC_006602 PC_001203 PC_001333 PC_007394 PC_003586 PC_000667 PC_000571 PC_000021 PC_000346 PC_008766 PC_004553 PC_004552 PC_000054 PC_006255 PC_000665 PC_004847 PC_011135 PC_003807 PC_003199 PC_000430 PC_003198 PC_000545 PC_002586 PC_001137 PC_006991 PC_000788 PC_000634 PC_006990 PC_001069 PC_003386 PC_003040 PC_002099 PC_001862 PC_001862 PC_008765 PC_006989 PC_007393 PC_000892 PC_000570 PC_000308 PC_001964 PC_002738 PC_000102 PC_004487 PC_000488 PC_001509 PC_000997 PC_008276 PC_001965 PC_000026 PC_001136 PC_006005 PC_000001 PC_006254 PC_002098 PC_006601 PC_000465 PC_000955 PC_000072 PC_003585 PC_000147 PC_001963 PC_000053 PC_004285 PC_002097 PC_001593 PC_005916 PC_001508 PC_000857 PC_000840 PC_002591 PC_000332 PC_000010 PC_000025 PC_004842 PC_000000 PC_004551 PC_000082 PC_000101 PC_000664 PC_006988 PC_001272 PC_004550 PC_000293 PC_000045 PC_000208 PC_001036 PC_002415 PC_006987 PC_005914 PC_002487 PC_006986 PC_006998 PC_002234 PC_000014 PC_000995 PC_001332 PC_005342 PC_001202 PC_003197 PC_003580 PC_000044 PC_000018 PC_002235 PC_001685 PC_000207 PC_001860 PC_000089 PC_006600 PC_000919 PC_005104 PC_001134 PC_003806 PC_007392 PC_000063 PC_006258 PC_001859 PC_000085 PC_004283 PC_000819 PC_000040 PC_002585 PC_000088 PC_002584 PC_001201 PC_001858 PC_006611 PC_006598 PC_001192 PC_006597 PC_001067 PC_005103 PC_002890 PC_000087 PC_002737 PC_007391 PC_002583 PC_008191 PC_001591 PC_000402 PC_000344 PC_002736 PC_006253 PC_000258 PC_000020 PC_000113 PC_003196 PC_045030 PC_004844 PC_004281 PC_000463 PC_004280 PC_001453 PC_000600 PC_000144 PC_006596 PC_002159 PC_000887 PC_001637 PC_000572 PC_000635 PC_002894 PC_005347 PC_005919 PC_003205 PC_001598 PC_003204 PC_001139 PC_001071 PC_000403 PC_000999 PC_006613 PC_001394 PC_003809 PC_006612 PC_000006 PC_001841 PC_005105 PC_006610 PC_000090 PC_000384 PC_006261 PC_000384 PC_002100 PC_002739 PC_002418 PC_004555 PC_006609 PC_000166 PC_002892 PC_001596 PC_006608 PC_001686 PC_000790 PC_002590 PC_001863 PC_001684 PC_000820 PC_000820 PC_000601 PC_006607 PC_003041 PC_000433 PC_006260 PC_001270 PC_001270 PC_004035 PC_001683 PC_000466 PC_000998 PC_006257 PC_000209 PC_001334 PC_001780 PC_000295 PC_004286 PC_000042 PC_007269 PC_002417 PC_001204 PC_006997 PC_005629 PC_006606 PC_005346 PC_001138 PC_000922 PC_000140 PC_000019 PC_002416 PC_006996 PC_006995 PC_000261 PC_001269 PC_006994 PC_002891 PC_000103 PC_002893 PC_000789 PC_000710 PC_000648 PC_000011 PC_000041 PC_001173 PC_007396 PC_001455 PC_004034 PC_000009 PC_006259 PC_004033 PC_006605 PC_000333 PC_007395 PC_006604 PC_004554 PC_006603 PC_001779 PC_004479 PC_000056
1,PC_017761 PC_008833 PC_002723 PC_003853 PC_017484
0,PC_026851 PC_010686 PC_018289 PC_015586 PC_015587 PC_018290 PC_018291 PC_000005 PC_015589 PC_015590 PC_018288 PC_015591 PC_015592 PC_013834 PC_026852 PC_026853 PC_018294 PC_010834 PC_026855 PC_005320 PC_014894 PC_000005 PC_034295 PC_005227 PC_000882 PC_013835 PC_010835 PC_000951 PC_002603 PC_003135 PC_003046 PC_008016 PC_001486 PC_001484 PC_001484 PC_003136 PC_033825 PC_026856 PC_018296 PC_026857 PC_021778 PC_033822 PC_026858 PC_026859 PC_000005 PC_000005 PC_026860 PC_033827 PC_000005 PC_026861 PC_026862 PC_008016 PC_026863 PC_000005 PC_003262 PC_008355 PC_003091
1,PC_003273 PC_006357 PC_003864 PC_005168 PC_006687 PC_026093 PC_007932 PC_003853 PC_012341 PC_013597 PC_008854 PC_005068 PC_032963 PC_002636 PC_011428 PC_003092 PC_004571 PC_000124 PC_004910 PC_009369 PC_007933 PC_002635 PC_001472 PC_007447 PC_005170 PC_005985 PC_009357 PC_020918 PC_003021 PC_017844 PC_003362 PC_004616 PC_017842 PC_005167 PC_004813 PC_020919 PC_015154 PC_005403 PC_032964 PC_001958 PC_001259 PC_033607 PC_004856 PC_017843 PC_032965 PC_000358 PC_000560 PC_001957 PC_007056 PC_001500 PC_002146 PC_002001 PC_004523 PC_008853 PC_032962 PC_020910 PC_003632 PC_003633 PC_004112
0,PC_002615 PC_002438 PC_001280 PC_003648 PC_000719 PC_001078 PC_000862 PC_001696 PC_001144 PC_002616 PC_000438 PC_000495 PC_001076 PC_000148 PC_005718 PC_004320 PC_005634 PC_003220 PC_000899 PC_000013 PC_000799 PC_005118 PC_000828 PC_011771 PC_000231 PC_000244 PC_001402 PC_004125 PC_001002 PC_000023 PC_007055 PC_001080 PC_000386 PC_000824 PC_005359 PC_010937 PC_000365 PC_008882 PC_005945 PC_003272 PC_003458 PC_001196 PC_001004
1,PC_000797 PC_001404 PC_004306 PC_003217 PC_000823 PC_002758 PC_001151 PC_000577 PC_003048 PC_002606 PC_001001 PC_000012 PC_000603 PC_001083 PC_000408 PC_006637 PC_000129 PC_001343 PC_000003 PC_000003 PC_000825 PC_000047 PC_000117 PC_000198 PC_001039 PC_001982 PC_003601 PC_000151 PC_001400 PC_008819 PC_001875 PC_001081 PC_000230 PC_000604 PC_000963 PC_002612 PC_000187 PC_002125 PC_001408 PC_000932 PC_000211 PC_017717 PC_000298 PC_006651 PC_007425 PC_001791 PC_003214 PC_017686 PC_000125 PC_001530 PC_006277 PC_004577 PC_001523 PC_000050 PC_001345 PC_001006 PC_000172 PC_003382 PC_000299 PC_004305 PC_000134 PC_000674 PC_003234 PC_009320 PC_004064 PC_025860 PC_006622 PC_001141 PC_003607 PC_005653 PC_003801 PC_002614 PC_001082 PC_002920 PC_002252 PC_000367 PC_000149 PC_002916 PC_001216 PC_002258 PC_001264 PC_001265 PC_000902 PC_002905 PC_000274 PC_004867 PC_009322 PC_002435 PC_007419 PC_003380 PC_000081 PC_000632 PC_003421 PC_000137 PC_003047 PC_000437 PC_000068 PC_008808 PC_033658 PC_003380 PC_005113 PC_000718 PC_021565 PC_001401 PC_000605 PC_004855 PC_012182
1,PC_027887 PC_001873 PC_027889 PC_035806 PC_027890 PC_027891 PC_040211 PC_013872 PC_021986 PC_027892 PC_027808 PC_035807 PC_027893 PC_027806 PC_001582 PC_027894 PC_027895 PC_027896 PC_015979 PC_020651 PC_008279 PC_011290 PC_003210 PC_003393 PC_025743 PC_014939 PC_003211 PC_027897 PC_025742 PC_027898 PC_026252 PC_006716 PC_014940 PC_027899 PC_022528 PC_027900 PC_026254 PC_008424 PC_017953 PC_017954 PC_007482 PC_018021 PC_001384 PC_011292 PC_000991 PC_000991 PC_008248 PC_001671 PC_027901 PC_013546 PC_027885 PC_022578 PC_040210 PC_027886
0,PC_000248 PC_003470 PC_002589 PC_000094 PC_000286 PC_000184 PC_000059 PC_002588 PC_000253 PC_000709 PC_002653 PC_003646 PC_001273 PC_005173 PC_000167 PC_000309 PC_000667 PC_002795 PC_000021 PC_000346 PC_001267 PC_001907 PC_000416 PC_000069 PC_000054 PC_000270 PC_000956 PC_000316 PC_000233 PC_001551 PC_001428 PC_001861 PC_001266 PC_000223 PC_000875 PC_001682 PC_001964 PC_000102 PC_004487 PC_000530 PC_005708 PC_000026 PC_001136 PC_001823 PC_000001 PC_002162 PC_000083 PC_000429 PC_000236 PC_000465 PC_004917 PC_000072 PC_000191 PC_000317 PC_000053 PC_004285 PC_001364 PC_002097 PC_005917 PC_000120 PC_001068 PC_001232 PC_000840 PC_000332 PC_000010 PC_000025 PC_001592 PC_001165 PC_000000 PC_000768 PC_000082 PC_000101 PC_001908 PC_000996 PC_000070 PC_000066 PC_000045 PC_000208 PC_002638 PC_000623 PC_000058 PC_000921 PC_000235 PC_000363 PC_000663 PC_001302 PC_003465 PC_000014 PC_000024 PC_000821 PC_000809 PC_000994 PC_001202 PC_000920 PC_003581 PC_000044 PC_000018 PC_000207 PC_000787 PC_000089 PC_000697 PC_000206 PC_000060 PC_000650 PC_002948 PC_000062 PC_000260 PC_000178 PC_000063 PC_000339 PC_000186 PC_000071 PC_000202 PC_000085 PC_000159 PC_000279 PC_000040 PC_000156 PC_000088 PC_000127 PC_001167 PC_000146 PC_000168 PC_002285 PC_001429 PC_001168 PC_001680 PC_000464 PC_000254 PC_000345 PC_002233 PC_000087 PC_000217 PC_001174 PC_000232 PC_000192 PC_000128 PC_000195 PC_000344 PC_000169 PC_000079 PC_000259 PC_000258 PC_000651 PC_000020 PC_000139 PC_011007 PC_000113 PC_001366 PC_000508 PC_001476 PC_002296 PC_000287 PC_000145 PC_001636 PC_004918 PC_000106 PC_000257 PC_004621 PC_002272 PC_001637 PC_000179 PC_000326 PC_000300 PC_000288 PC_000136 PC_000122 PC_000808 PC_001913 PC_008880 PC_000241 PC_001552 PC_000977 PC_000729 PC_000769 PC_000095 PC_001046 PC_001367 PC_000249 PC_000877 PC_001274 PC_005709 PC_000006 PC_001234 PC_000281 PC_000228 PC_000294 PC_000572 PC_001271 PC_001102 PC_000440 PC_000262 PC_000090 PC_000064 PC_000844 PC_000767 PC_000166 PC_000214 PC_001393 PC_000315 PC_000057 PC_000004 PC_000277 PC_000049 PC_003808 PC_000284 PC_000250 PC_000215 PC_003107 PC_000183 PC_000126 PC_000546 PC_000209 PC_001365 PC_000251 PC_000227 PC_004379 PC_001822 PC_000240 PC_001733 PC_000157 PC_000135 PC_000295 PC_000322 PC_000239 PC_000226 PC_000238 PC_000140 PC_000019 PC_000633 PC_003584 PC_000261 PC_001269 PC_000922 PC_003636 PC_000103 PC_000789 PC_000710 PC_000432 PC_000011 PC_000041 PC_000225 PC_000910 PC_000876 PC_000118 PC_000121 PC_000107 PC_000009 PC_001233 PC_002295 PC_000333 PC_000216 PC_000237 PC_000224 PC_001595 PC_000441 PC_000338 PC_000252 PC_008353 PC_000077 PC_000056 PC_001070 PC_004121 PC_000622 PC_001464 PC_002465
1,PC_004345 PC_003631 PC_005986 PC_003861 PC_004348 PC_002446 PC_004082 PC_004504 PC_005971 PC_004612 PC_004106 PC_003455 PC_004349 PC_004613 PC_004107 PC_002791 PC_002791 PC_039339 PC_013599 PC_011418 PC_012332 PC_000736 PC_004104 PC_000736 PC_010041 PC_002228 PC_003175 PC_003993 PC_006970 PC_013597 PC_000735 PC_000735 PC_009983 PC_003456 PC_007049 PC_003254 PC_008899 PC_000736 PC_002228 PC_002880 PC_002229 PC_004014 PC_001065 PC_004346 PC_001330 PC_001956 PC_001857 PC_001472 PC_002881 PC_010039 PC_008756 PC_022492 PC_010707 PC_002000 PC_004347 PC_004666 PC_001776 PC_008346 PC_005167 PC_004813 PC_010040 PC_005403 PC_008957 PC_007921 PC_004343 PC_004611 PC_001259 PC_002396 PC_001991 PC_000358 PC_000560 PC_001503 PC_003268 PC_003453 PC_002148 PC_004856 PC_004105 PC_007156 PC_002148 PC_011579 PC_005457 PC_003454 PC_001331 PC_002004 PC_024333 PC_004103 PC_010090 PC_004339 PC_001498 PC_003567 PC_004344 PC_004345
0,PC_000945 PC_017926 PC_015301 PC_000056 PC_001162 PC_002466 PC_015302 PC_015303 PC_015271 PC_002924 PC_015304 PC_015305 PC_015257 PC_015306 PC_017932 PC_015307 PC_013671 PC_013672 PC_015308 PC_015309 PC_013673 PC_017933 PC_005719 PC_013674 PC_002131 PC_015310 PC_015311 PC_021080 PC_000214 PC_015313 PC_015314 PC_006009 PC_010680 PC_015258 PC_015315 PC_004634 PC_015316 PC_009967 PC_000465 PC_002805 PC_001021 PC_002654 PC_001963 PC_000909 PC_015259 PC_001555 PC_001050 PC_001556 PC_012377 PC_011469 PC_002806 PC_001307 PC_000595 PC_004370 PC_003287 PC_015260 PC_002655 PC_000010 PC_000025 PC_001590 PC_000176 PC_000000 PC_004551 PC_000029 PC_002166 PC_000051 PC_001540 PC_015317 PC_004371 PC_005190 PC_000533 PC_002304 PC_022339 PC_015318 PC_001557 PC_003288 PC_015319 PC_006369 PC_015320 PC_015321 PC_013675 PC_003282 PC_000074 PC_000014 PC_015322 PC_004937 PC_001202 PC_015323 PC_003610 PC_001177 PC_000845 PC_000845 PC_013676 PC_012379 PC_000204 PC_000218 PC_015324 PC_015325 PC_000919 PC_012373 PC_007075 PC_021082 PC_002656 PC_008884 PC_001308 PC_015326 PC_008418 PC_015327 PC_000831 PC_015255 PC_021075 PC_013677 PC_015329 PC_013678 PC_013678 PC_010020 PC_015330 PC_015331 PC_008418 PC_015332 PC_015261 PC_015333 PC_015334 PC_015335 PC_026233 PC_007961 PC_003478 PC_004638 PC_015336 PC_010682 PC_015262 PC_015337 PC_004940 PC_015338 PC_005191 PC_010683 PC_015339 PC_000128 PC_000402 PC_010684 PC_015340 PC_015263 PC_017937 PC_001221 PC_002167 PC_006663 PC_015341 PC_000142 PC_006329 PC_015342 PC_017940 PC_011470 PC_001285 PC_015343 PC_000382 PC_000463 PC_015344 PC_002020 PC_015345 PC_001827 PC_000762 PC_002502 PC_015346 PC_005186 PC_009400 PC_002272 PC_013680 PC_015347 PC_015348 PC_015349 PC_021087 PC_017941 PC_013681 PC_015350 PC_004931 PC_007964 PC_015351 PC_015352 PC_017943 PC_015353 PC_011471 PC_015354 PC_015355 PC_000553 PC_015356 PC_015264 PC_015357 PC_015358 PC_000982 PC_015359 PC_002128 PC_017723 PC_015256 PC_000466 PC_003649 PC_003108 PC_001434 PC_015265 PC_015266 PC_005427 PC_021076 PC_000042 PC_015267 PC_011394 PC_015268 PC_015269 PC_015270 PC_005187 PC_003880 PC_003473 PC_006372 PC_001534 PC_015272 PC_015273 PC_015271 PC_001370 PC_015274 PC_015275 PC_015276 PC_017927 PC_004935 PC_001049 PC_015277 PC_015278 PC_000201 PC_000048 PC_007077 PC_000011 PC_015279 PC_015280 PC_017929 PC_017930 PC_004368 PC_002769 PC_004936 PC_015281 PC_026235 PC_021078 PC_015282 PC_015283 PC_015284 PC_015285 PC_015286 PC_017931 PC_015287 PC_010677 PC_015288 PC_000295 PC_012376 PC_015289 PC_015290 PC_003109 PC_015291 PC_015292 PC_015293 PC_005188 PC_015294 PC_004369 PC_000634 PC_015295 PC_000964 PC_015296 PC_006708 PC_006709 PC_015297 PC_002164 PC_015298 PC_015299 PC_015300
0,PC_005307 PC_017470 PC_007358 PC_007360 PC_007361 PC_007362
1,PC_010047 PC_033772 PC_015532 PC_010788 PC_007529 PC_010074 PC_011577 PC_015531 PC_015572 PC_008481 PC_010604 PC_018254 PC_018133 PC_018257 PC_017881 PC_003019 PC_004757 PC_003853 PC_002194 PC_004523 PC_018259 PC_018260 PC_001028 PC_005176 PC_018261 PC_018262 PC_015574 PC_026794 PC_004093 PC_013642 PC_018252 PC_008482 PC_005169 PC_009868 PC_013720 PC_026797 PC_015246 PC_008468 PC_011578 PC_010789 PC_010089 PC_010088
1,PC_007925 PC_013600 PC_013601 PC_013602 PC_013603 PC_020899 PC_003782 PC_001812 PC_001813 PC_002280 PC_009987 PC_005696 PC_001045 PC_000766 PC_001294 PC_001356 PC_006332 PC_006586 PC_005717 PC_008340 PC_003262 PC_000735 PC_000736 PC_006635 PC_000736 PC_003092 PC_009387 PC_003863 PC_008855 PC_007933 PC_015228 PC_005988 PC_020829 PC_018994 PC_004502 PC_009883 PC_001776 PC_008346 PC_005167 PC_004813 PC_000005 PC_003091 PC_009045 PC_006695 PC_032964 PC_001958 PC_001991 PC_003643 PC_002407 PC_000560 PC_003780 PC_001500 PC_007927 PC_002146 PC_002001 PC_006361 PC_009388 PC_008853 PC_004608 PC_012906 PC_005165 PC_020898 PC_015143
0,PC_001207 PC_004036 PC_005630 PC_003390 PC_000489 PC_020892 PC_002103 PC_002744 PC_002422 PC_002240 PC_001520 PC_008332 PC_001629 PC_002897 PC_001785 PC_004557 PC_001456 PC_002742 PC_003206 PC_002421 PC_000272 PC_000242 PC_002420 PC_001716 PC_000323 PC_002147 PC_001968 PC_001967 PC_001952 PC_004101 PC_001816 PC_000271 PC_002741 PC_000296 PC_005699 PC_002787 PC_002144 PC_007449 PC_003387 PC_000229 PC_000229 PC_000959 PC_000743 PC_001904 PC_002238 PC_001903 PC_009967 PC_002896 PC_001782 PC_001474 PC_001866 PC_002237 PC_001037 PC_002102 PC_000263 PC_001966 PC_002002 PC_002101 PC_001687 PC_001865 PC_004038 PC_002281 PC_001514 PC_000404 PC_013594 PC_003630 PC_004610 PC_010455 PC_004102 PC_001072 PC_001207 PC_000958 PC_017826 PC_001599 PC_001599 PC_001864 PC_001097 PC_001547 PC_001814 PC_004036 PC_001629 PC_001716 PC_005699 PC_001903 PC_002002 PC_010455 PC_001227 PC_001227 PC_003451 PC_000958 PC_001692 PC_003392 PC_000744 PC_004342 PC_002248 PC_003588 PC_002600 PC_002429 PC_002901 PC_020329 PC_017826 PC_002752 PC_002599 PC_002428 PC_013595 PC_000334 PC_002751 PC_013220 PC_004041 PC_002750 PC_002749 PC_001599 PC_002247 PC_001691 PC_000670 PC_001971 PC_000310 PC_002427 PC_001970 PC_000434 PC_004040 PC_000894 PC_001599 PC_002900 PC_004100 PC_003587 PC_000323 PC_002899 PC_003207 PC_002246 PC_000490 PC_002598 PC_000405 PC_001864 PC_002747 PC_002245 PC_005697 PC_001998 PC_006350 PC_005697 PC_004338 PC_002788 PC_003264 PC_001097 PC_001466 PC_001811 PC_000873 PC_003089 PC_005162 PC_002789 PC_002618 PC_000711 PC_003090 PC_003265 PC_001547 PC_000893 PC_002106 PC_002597 PC_001870 PC_002898 PC_002244 PC_002595 PC_002426 PC_002594 PC_002243 PC_001814 PC_002425 PC_002424 PC_002242 PC_002423 PC_001602 PC_008850 PC_001335 PC_001868 PC_001690 PC_001397
0,PC_025987 PC_015110 PC_009350 PC_017783 PC_000694 PC_017784 PC_032784 PC_026018 PC_032785 PC_001471 PC_013575 PC_007910 PC_032786 PC_032787 PC_002454 PC_015100 PC_015112 PC_015113 PC_015114 PC_032788 PC_012312 PC_009972 PC_025996 PC_032790 PC_032791 PC_032792 PC_032793 PC_017785 PC_017786 PC_032794 PC_032795 PC_005115 PC_032796 PC_025997 PC_004893 PC_015116 PC_015117 PC_003023 PC_002277 PC_003023 PC_032797 PC_032798 PC_010613 PC_032799 PC_020846 PC_012313 PC_032800 PC_032801 PC_007878 PC_032802 PC_005121 PC_032803 PC_015120 PC_032804 PC_005692 PC_025998 PC_032806 PC_004896 PC_032807 PC_032808 PC_026025 PC_032809 PC_017787 PC_032810 PC_032811 PC_032812 PC_025999 PC_008837 PC_032813 PC_032814 PC_032815 PC_032816 PC_032817 PC_032818 PC_032819 PC_032568 PC_032820 PC_007910 PC_032821 PC_026029 PC_013576 PC_032822 PC_032823 PC_032824 PC_006660 PC_032826 PC_020847 PC_010614 PC_020853 PC_032827 PC_032828 PC_032829 PC_032830 PC_003786 PC_032831 PC_026001 PC_032832 PC_032833 PC_013567 PC_026002 PC_026003 PC_026004 PC_026005 PC_026006 PC_032752 PC_032753 PC_032754 PC_032755 PC_032756 PC_025989 PC_032757 PC_032758 PC_032760 PC_032761 PC_026008 PC_032762 PC_032763 PC_032764 PC_001805 PC_025990 PC_026010 PC_032765 PC_013569 PC_026011 PC_032766 PC_032767 PC_017769 PC_032768 PC_000152 PC_017770 PC_025992 PC_032769 PC_032770 PC_032771 PC_013571 PC_032772 PC_015101 PC_017771 PC_017772 PC_000763 PC_000941 PC_025993 PC_002935 PC_032773 PC_032774 PC_017773 PC_000474 PC_017774 PC_032775 PC_013572 PC_017775 PC_017776 PC_025994 PC_015102 PC_020848 PC_015103 PC_032776 PC_002786 PC_004098 PC_010610 PC_010610 PC_017777 PC_015104 PC_025946 PC_015105 PC_003084 PC_032777 PC_002274 PC_000765 PC_015106 PC_002142 PC_001995 PC_032778 PC_012309 PC_025995 PC_012309 PC_032780 PC_007439 PC_032781 PC_032782 PC_006667 PC_017781 PC_006343 PC_017782 PC_000337
0,PC_025987 PC_015110 PC_009350 PC_017783 PC_000694 PC_017784 PC_032784 PC_026018 PC_032785 PC_001471 PC_013575 PC_007910 PC_032786 PC_032787 PC_002454 PC_015100 PC_015112 PC_015113 PC_015114 PC_032788 PC_012312 PC_009972 PC_025996 PC_032790 PC_032791 PC_032792 PC_032793 PC_017785 PC_017786 PC_032794 PC_032795 PC_005115 PC_032796 PC_025997 PC_004893 PC_015116 PC_015117 PC_003023 PC_002277 PC_003023 PC_032797 PC_032798 PC_010613 PC_032799 PC_020846 PC_012313 PC_032800 PC_032801 PC_007878 PC_032802 PC_005121 PC_032803 PC_015120 PC_032804 PC_005692 PC_025998 PC_032806 PC_004896 PC_032807 PC_032808 PC_026025 PC_032809 PC_017787 PC_032810 PC_032811 PC_032812 PC_025999 PC_008837 PC_032813 PC_032814 PC_032815 PC_032816 PC_032817 PC_032818 PC_032819 PC_032568 PC_032820 PC_007910 PC_032821 PC_026029 PC_013576 PC_032822 PC_032823 PC_032824 PC_006660 PC_032826 PC_020847 PC_010614 PC_020853 PC_032827 PC_032828 PC_032829 PC_032830 PC_003786 PC_032831 PC_026001 PC_032832 PC_032833 PC_013567 PC_026002 PC_026003 PC_026004 PC_026005 PC_026006 PC_032752 PC_032753 PC_032754 PC_032755 PC_032756 PC_025989 PC_032757 PC_032758 PC_032760 PC_032761 PC_026008 PC_032762 PC_032763 PC_032764 PC_001805 PC_025990 PC_026010 PC_032765 PC_013569 PC_026011 PC_032766 PC_032767 PC_017769 PC_032768 PC_000152 PC_017770 PC_025992 PC_032769 PC_032770 PC_032771 PC_013571 PC_032772 PC_015101 PC_017771 PC_017772 PC_000763 PC_000941 PC_025993 PC_002935 PC_032773 PC_032774 PC_017773 PC_000474 PC_017774 PC_032775 PC_013572 PC_017775 PC_017776 PC_025994 PC_015102 PC_020848 PC_015103 PC_032776 PC_002786 PC_004098 PC_010610 PC_010610 PC_017777 PC_015104 PC_025946 PC_015105 PC_003084 PC_032777 PC_002274 PC_000765 PC_015106 PC_002142 PC_001995 PC_032778 PC_012309 PC_025995 PC_012309 PC_032780 PC_007439 PC_032781 PC_032782 PC_006667 PC_017781 PC_006343 PC_017782 PC_000337
